section_id,course_num,tid,class_time,room_no
824176,607238,230917,Thursday 18:00,804955
288847,847593,393802,Wednesday 02:28,998157
831275,645953,715093,Wednesday 07:41,893954
689044,745304,436552,Monday 11:51,216325
668799,165254,979141,Saturday 22:35,121356
539578,260940,473516,Tuesday 23:03,345983
212532,762630,715093,Monday 02:47,703509
332767,837280,510204,Monday 04:48,922043
595627,585912,365422,Thursday 08:57,331651
459531,762147,997344,Sunday 13:13,661863
422090,241045,508776,Thursday 01:59,532888
968416,641713,561720,Monday 04:52,908138
652193,253399,860381,Saturday 00:47,875146
173928,752399,524866,Sunday 18:04,328763
432169,893126,886424,Thursday 15:30,143248
939680,951404,258733,Thursday 05:06,646455
993796,741534,238557,Monday 16:29,850393
996872,754190,748902,Sunday 05:24,993993
485639,745304,510204,Friday 16:51,413244
136795,348184,130613,Sunday 01:18,811729
201161,338035,125287,Tuesday 10:59,226319
278247,602040,997344,Saturday 04:13,235250
455124,319944,393802,Saturday 23:56,459508
871151,694386,886424,Tuesday 23:15,343106
189389,927062,820241,Monday 09:57,771694
469828,148295,357573,Thursday 10:00,899351
647984,886109,383379,Thursday 04:56,710142
614911,816071,125287,Monday 02:41,313822
919768,954215,860381,Thursday 08:59,836218
665169,708882,524866,Saturday 14:40,833218
197385,264659,270544,Wednesday 22:48,345029
632453,344183,361385,Friday 18:47,553113
326592,604258,621128,Wednesday 23:44,119966
757003,725000,749696,Wednesday 19:06,137746
382781,109136,976925,Tuesday 06:18,685761
431562,479511,941225,Monday 22:14,369519
845971,604258,559303,Thursday 03:27,646889
191268,185377,270544,Friday 15:45,957426
129171,386410,508776,Thursday 23:55,987564
737190,534273,524866,Monday 09:37,957260
278280,880416,569297,Friday 21:22,346457
430682,491726,551240,Tuesday 10:12,848823
406854,353173,715093,Wednesday 11:19,150368
550536,455154,745646,Tuesday 05:25,312768
544860,731688,393802,Monday 11:05,653855
492553,916971,715093,Friday 09:22,735410
479758,883149,551240,Wednesday 11:14,765352
985823,688638,171631,Sunday 03:29,880094
954083,714133,560632,Sunday 18:30,949620
978197,157057,510204,Tuesday 07:59,126910
149964,295290,469104,Thursday 00:09,264426
706300,486235,859328,Tuesday 09:19,495347
984751,642531,748902,Friday 23:05,671092
840612,700631,776028,Wednesday 14:20,368831
321553,146438,943249,Tuesday 17:17,131039
946086,571139,289490,Saturday 19:32,634341
806666,489433,776028,Thursday 06:29,873680
974270,231765,236323,Wednesday 07:02,715279
489153,220455,715093,Thursday 16:25,184791
401905,373270,111898,Wednesday 20:44,134686
128923,497472,903310,Sunday 11:42,571064
730622,384515,236323,Thursday 22:00,622986
827455,922737,281143,Tuesday 17:37,717885
543994,809631,226654,Monday 16:13,292931
684385,949103,125054,Tuesday 09:08,133930
596175,892341,270544,Thursday 00:10,981318
340279,746830,436552,Tuesday 01:15,781328
117090,788115,357573,Tuesday 09:51,405764
897079,502095,767986,Wednesday 10:01,266189
159416,883381,230917,Monday 05:11,414376
936790,818599,475219,Sunday 11:05,995727
201491,981334,560632,Tuesday 22:53,369814
356879,324109,776028,Sunday 06:14,133928
430081,793200,893476,Tuesday 05:55,311152
389200,494331,582120,Thursday 06:33,126201
145588,151809,621128,Saturday 00:23,931058
138701,520863,588859,Thursday 00:24,121431
641539,375764,393802,Saturday 07:56,432574
811567,502301,289490,Friday 02:19,476189
367245,657913,656078,Monday 01:42,981449
761987,568069,742744,Saturday 12:44,208868
308047,847496,258733,Tuesday 12:29,679297
999801,245694,715093,Monday 18:26,872077
554016,324109,393802,Friday 04:09,261575
999629,684919,383379,Saturday 21:09,365609
791685,883381,281143,Thursday 18:58,326469
824243,259852,893476,Friday 02:45,452362
121956,635208,242756,Sunday 19:20,628022
975754,243537,561720,Thursday 03:10,886543
773874,908571,886424,Wednesday 08:52,150505
584986,662926,569297,Saturday 18:08,955131
